trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
1729070,560,2,"New Baltimore",,1,85698,shp-560-10,1,1,8569
88070,560,2,"New Baltimore",,1,85708,shp-560-10,1,1,8570
1269020,560,3,"New Baltimore",,1,85608,shp-560-10,1,1,8560
3464070,561,2,"23 Mile",,1,88562561,shp-561-04,1,1,88562
3435020,561,3,"23 Mile",,1,82561561,shp-561-04,1,1,82561
791020,561,3,"23 Mile",,1,82564561,shp-561-04,1,1,82564
3384020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
1270020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
2211020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
826020,561,3,"23 Mile",,1,82564561,shp-561-04,1,1,82564
2061020,561,3,"23 Mile",,1,82570561,shp-561-04,1,1,82570
34010,561,1,"23 Mile",,1,88562561,shp-561-04,1,1,88562
712070,561,2,"23 Mile",,1,88561561,shp-561-04,1,1,88561
1699020,561,3,"23 Mile",,1,82564561,shp-561-04,1,1,82564
739020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
2222070,561,2,"23 Mile",,1,88565561,shp-561-04,1,1,88565
13020,561,3,"23 Mile",,1,82567561,shp-561-04,1,1,82567
1757020,561,3,"23 Mile",,1,82565561,shp-561-04,1,1,82565
559020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
1594070,561,2,"23 Mile",,1,88564561,shp-561-04,1,1,88564
397020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
2055070,561,2,"23 Mile",,1,88561561,shp-561-04,1,1,88561
1464070,561,2,"23 Mile",,1,88565561,shp-561-04,1,1,88565
689070,561,2,"23 Mile",,1,88563561,shp-561-04,1,1,88563
561020,561,3,"23 Mile",,1,82567561,shp-561-04,1,1,82567
1782020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
863020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
3295020,561,3,"23 Mile",,1,82567561,shp-561-04,1,1,82567
1976020,561,3,"23 Mile",,1,82568561,shp-561-04,1,1,82568
2007020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
2900070,561,2,"23 Mile",,1,88562561,shp-561-04,1,1,88562
735020,561,3,"23 Mile",,1,82564561,shp-561-04,1,1,82564
1586010,561,1,"23 Mile",,1,88565561,shp-561-04,1,1,88565
2231020,561,3,"23 Mile",,1,82569561,shp-561-04,1,1,82569
1146070,561,2,"23 Mile",,1,88563561,shp-561-04,1,1,88563
1689020,561,3,"23 Mile",,1,82570561,shp-561-04,1,1,82570
3241020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
3312010,561,1,"23 Mile",,1,88564561,shp-561-04,1,1,88564
1449070,561,2,"23 Mile",,1,88562561,shp-561-04,1,1,88562
1054020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
2492010,561,1,"23 Mile",,1,88565561,shp-561-04,1,1,88565
1758020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
967070,561,2,"23 Mile",,1,88565561,shp-561-04,1,1,88565
3120020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
1132020,561,3,"23 Mile",,1,82568561,shp-561-04,1,1,82568
2088020,561,3,"23 Mile",,1,82564561,shp-561-04,1,1,82564
1675020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
545020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
1698070,561,2,"23 Mile",,1,88561561,shp-561-04,1,1,88561
1831010,561,1,"23 Mile",,1,88561561,shp-561-04,1,1,88561
1625010,561,1,"23 Mile",,1,88562561,shp-561-04,1,1,88562
765020,561,3,"23 Mile",,1,82568561,shp-561-04,1,1,82568
1364020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
3067010,561,1,"23 Mile",,1,88561561,shp-561-04,1,1,88561
3110070,561,2,"23 Mile",,1,88563561,shp-561-04,1,1,88563
1095070,561,2,"23 Mile",,1,88561561,shp-561-04,1,1,88561
1219020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
1711020,561,3,"23 Mile",,1,82565561,shp-561-04,1,1,82565
20070,561,2,"23 Mile",,1,88565561,shp-561-04,1,1,88565
2636020,561,3,"23 Mile",,1,82561561,shp-561-04,1,1,82561
3037070,561,2,"23 Mile",,1,88564561,shp-561-04,1,1,88564
502020,561,3,"23 Mile",,1,82565561,shp-561-04,1,1,82565
2828020,561,3,"23 Mile",,1,82565561,shp-561-04,1,1,82565
1891020,561,3,"23 Mile",,1,82564561,shp-561-04,1,1,82564
3421070,561,2,"23 Mile",,1,88566561,shp-561-04,1,1,88566
1559020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
359010,561,1,"23 Mile",,1,88563561,shp-561-04,1,1,88563
2609020,561,3,"23 Mile",,1,82568561,shp-561-04,1,1,82568
1244010,561,1,"23 Mile",,1,88566561,shp-561-04,1,1,88566
1545070,561,2,"23 Mile",,1,88566561,shp-561-04,1,1,88566
342070,561,2,"23 Mile",,1,88562561,shp-561-04,1,1,88562
1279070,561,2,"23 Mile",,1,88564561,shp-561-04,1,1,88564
44070,561,2,"23 Mile",,1,88564561,shp-561-04,1,1,88564
2193070,561,2,"23 Mile",,1,88565561,shp-561-04,1,1,88565
1972070,561,2,"23 Mile",,1,88563561,shp-561-04,1,1,88563
14070,561,2,"23 Mile",,1,88563561,shp-561-04,1,1,88563
1374020,561,3,"23 Mile",,1,82570561,shp-561-04,1,1,82570
2179010,561,1,"23 Mile",,1,88562561,shp-561-04,1,1,88562
1058020,561,3,"23 Mile",,1,82565561,shp-561-04,1,1,82565
135020,561,3,"23 Mile",,1,82561561,shp-561-04,1,1,82561
3197020,561,3,"23 Mile",,1,82568561,shp-561-04,1,1,82568
2533010,561,1,"23 Mile",,1,88566561,shp-561-04,1,1,88566
669020,561,3,"23 Mile",,1,82564561,shp-561-04,1,1,82564
2240070,561,2,"23 Mile",,1,88565561,shp-561-04,1,1,88565
1893020,561,3,"23 Mile",,1,82568561,shp-561-04,1,1,82568
2920070,561,2,"23 Mile",,1,88564561,shp-561-04,1,1,88564
952070,561,2,"23 Mile",,1,88563561,shp-561-04,1,1,88563
711070,561,2,"23 Mile",,1,88562561,shp-561-04,1,1,88562
589010,561,1,"23 Mile",,1,88564561,shp-561-04,1,1,88564
1917020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
3196020,561,3,"23 Mile",,1,82567561,shp-561-04,1,1,82567
3186020,561,3,"23 Mile",,1,82565561,shp-561-04,1,1,82565
864070,561,2,"23 Mile",,1,88566561,shp-561-04,1,1,88566
3254020,561,3,"23 Mile",,1,82567561,shp-561-04,1,1,82567
3179070,561,2,"23 Mile",,1,88566561,shp-561-04,1,1,88566
2800070,561,2,"23 Mile",,1,88561561,shp-561-04,1,1,88561
260020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
3348020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
134020,561,3,"23 Mile",,1,82565561,shp-561-04,1,1,82565
950020,561,3,"23 Mile",,1,82566561,shp-561-04,1,1,82566
2682020,561,3,"23 Mile",,1,82562561,shp-561-04,1,1,82562
3503070,561,2,"23 Mile",,1,88564561,shp-561-04,1,1,88564
3070,561,2,"23 Mile",,1,88561561,shp-561-04,1,1,88561
3228020,561,3,"23 Mile",,1,82563561,shp-561-04,1,1,82563
2148020,561,3,"23 Mile",,1,82568561,shp-561-04,1,1,82568
3501020,561,3,"23 Mile",,1,82567561,shp-561-04,1,1,82567
509020,561,3,"23 Mile",,1,82567561,shp-561-04,1,1,82567
903070,561,2,"23 Mile",,1,88562561,shp-561-04,1,1,88562
3424070,561,2,"23 Mile",,1,88566561,shp-561-04,1,1,88566
3144070,561,2,"23 Mile",,1,88566561,shp-561-04,1,1,88566
3392020,561,3,"23 Mile",,1,82561561,shp-561-04,1,1,82561
487020,561,3,"23 Mile",,1,82561561,shp-561-04,1,1,82561
2569010,561,1,"23 Mile",,1,88564561,shp-561-04,1,1,88564
1642010,561,1,"23 Mile",,1,88563561,shp-561-04,1,1,88563
3552070,561,2,"Detroit",,0,88562561,shp-561-54,1,1,88562
264010,561,1,"Detroit",,0,88562561,shp-561-54,1,1,88562
2530020,561,3,"Detroit",,0,82567561,shp-561-54,1,1,82567
972070,561,2,"Detroit",,0,88562561,shp-561-54,1,1,88562
3157070,561,2,"Detroit",,0,88562561,shp-561-54,1,1,88562
1740020,561,3,"Detroit",,0,82564561,shp-561-54,1,1,82564
888020,561,3,"Detroit",,0,82563561,shp-561-54,1,1,82563
1147010,561,1,"Detroit",,0,88561561,shp-561-54,1,1,88561
841070,561,2,"Detroit",,0,88561561,shp-561-54,1,1,88561
2853070,561,2,"Detroit",,0,88566561,shp-561-54,1,1,88566
462010,561,1,"Detroit",,0,88563561,shp-561-54,1,1,88563
213020,561,3,"Detroit",,0,82561561,shp-561-54,1,1,82561
1302010,561,1,"Detroit",,0,88565561,shp-561-54,1,1,88565
1543020,561,3,"Detroit",,0,82569561,shp-561-54,1,1,82569
1659020,561,3,"Detroit",,0,82561561,shp-561-54,1,1,82561
963020,561,3,"Detroit",,0,82565561,shp-561-54,1,1,82565
3498020,561,3,"Detroit",,0,82562561,shp-561-54,1,1,82562
1635020,561,3,"Detroit",,0,82561561,shp-561-54,1,1,82561
2910020,561,3,"Detroit",,0,82562561,shp-561-54,1,1,82562
3512020,561,3,"Detroit",,0,82567561,shp-561-54,1,1,82567
3100070,561,2,"Detroit",,0,88564561,shp-561-54,1,1,88564
1558070,561,2,"Detroit",,0,88565561,shp-561-54,1,1,88565
261020,561,3,"Detroit",,0,82565561,shp-561-54,1,1,82565
3311070,561,2,"Detroit",,0,88566561,shp-561-54,1,1,88566
1488070,561,2,"Detroit",,0,88563561,shp-561-54,1,1,88563
2252020,561,3,"Detroit",,0,82568561,shp-561-54,1,1,82568
2182020,561,3,"Detroit",,0,82562561,shp-561-54,1,1,82562
650070,561,2,"Detroit",,0,88564561,shp-561-54,1,1,88564
2495070,561,2,"Detroit",,0,88564561,shp-561-54,1,1,88564
2612020,561,3,"Detroit",,0,82562561,shp-561-54,1,1,82562
1597070,561,2,"Detroit",,0,88562561,shp-561-54,1,1,88562
2654020,561,3,"Detroit",,0,82562561,shp-561-54,1,1,82562
1622070,561,2,"Detroit",,0,88564561,shp-561-54,1,1,88564
585070,561,2,"Detroit",,0,88563561,shp-561-54,1,1,88563
1398020,561,3,"Detroit",,0,82562561,shp-561-54,1,1,82562
2144070,561,2,"Detroit",,0,88565561,shp-561-54,1,1,88565
1110010,561,1,"Detroit",,0,88561561,shp-561-54,1,1,88561
2315070,561,2,"Detroit",,0,88563561,shp-561-54,1,1,88563
2921020,561,3,"Detroit",,0,82567561,shp-561-54,1,1,82567
1628070,561,2,"Detroit",,0,88566561,shp-561-54,1,1,88566
1035070,561,2,"Detroit",,0,88561561,shp-561-54,1,1,88561
56020,561,3,"Detroit",,0,82570561,shp-561-54,1,1,82570
3258020,561,3,"Detroit",,0,82570561,shp-561-54,1,1,82570
2453020,561,3,"Detroit",,0,82564561,shp-561-54,1,1,82564
1669020,561,3,"Detroit",,0,82563561,shp-561-54,1,1,82563
2333020,561,3,"Detroit",,0,82565561,shp-561-54,1,1,82565
3555020,561,3,"Detroit",,0,82566561,shp-561-54,1,1,82566
2415020,561,3,"Detroit",,0,82563561,shp-561-54,1,1,82563
2172020,561,3,"Detroit",,0,82562561,shp-561-54,1,1,82562
817020,561,3,"Detroit",,0,82566561,shp-561-54,1,1,82566
1777020,561,3,"Detroit",,0,82568561,shp-561-54,1,1,82568
518010,561,1,"Detroit",,0,88563561,shp-561-54,1,1,88563
724070,561,2,"Detroit",,0,88564561,shp-561-54,1,1,88564
2590070,561,2,"Detroit",,0,88565561,shp-561-54,1,1,88565
2797070,561,2,"Detroit",,0,88561561,shp-561-54,1,1,88561
1232010,561,1,"Detroit",,0,88561561,shp-561-54,1,1,88561
2000020,561,3,"Detroit",,0,82566561,shp-561-54,1,1,82566
387070,561,2,"Detroit",,0,88561561,shp-561-54,1,1,88561
2913010,561,1,"Detroit",,0,88566561,shp-561-54,1,1,88566
30020,561,3,"Detroit",,0,82567561,shp-561-54,1,1,82567
2778070,561,2,"Detroit",,0,88563561,shp-561-54,1,1,88563
3057010,561,1,"Detroit",,0,88564561,shp-561-54,1,1,88564
219020,561,3,"Detroit",,0,82567561,shp-561-54,1,1,82567
2799020,561,3,"Detroit",,0,82561561,shp-561-54,1,1,82561
2438020,561,3,"Detroit",,0,82568561,shp-561-54,1,1,82568
263020,561,3,"Detroit",,0,82568561,shp-561-54,1,1,82568
293020,561,3,"Detroit",,0,82563561,shp-561-54,1,1,82563
137020,561,3,"Detroit",,0,82566561,shp-561-54,1,1,82566
2224070,561,2,"Detroit",,0,88563561,shp-561-54,1,1,88563
3284020,561,3,"Detroit",,0,82568561,shp-561-54,1,1,82568
2798020,561,3,"Detroit",,0,82564561,shp-561-54,1,1,82564
2037070,561,2,"Detroit",,0,88566561,shp-561-54,1,1,88566
542070,561,2,"Detroit",,0,88564561,shp-561-54,1,1,88564
2471070,561,2,"Detroit",,0,88561561,shp-561-54,1,1,88561
2983020,561,3,"Detroit",,0,82567561,shp-561-54,1,1,82567
729020,561,3,"Detroit",,0,82564561,shp-561-54,1,1,82564
598020,561,3,"Detroit",,0,82565561,shp-561-54,1,1,82565
3001020,561,3,"Detroit",,0,82563561,shp-561-54,1,1,82563
3507070,561,2,"Detroit",,0,88565561,shp-561-54,1,1,88565
298070,561,2,"Detroit",,0,88565561,shp-561-54,1,1,88565
107070,561,2,"Detroit",,0,88562561,shp-561-54,1,1,88562
2092010,561,1,"Detroit",,0,88562561,shp-561-54,1,1,88562
2602020,561,3,"Detroit",,0,82566561,shp-561-54,1,1,82566
990020,561,3,"Detroit",,0,82563561,shp-561-54,1,1,82563
166070,561,2,"Detroit",,0,88561561,shp-561-54,1,1,88561
1800010,561,1,"Detroit",,0,88565561,shp-561-54,1,1,88565
1064010,561,1,"Detroit",,0,88563561,shp-561-54,1,1,88563
1880020,561,3,"Detroit",,0,82563561,shp-561-54,1,1,82563
601070,561,2,"Detroit",,0,88563561,shp-561-54,1,1,88563
3215020,561,3,"Detroit",,0,82567561,shp-561-54,1,1,82567
2779070,561,2,"Detroit",,0,88566561,shp-561-54,1,1,88566
2867070,561,2,"Detroit",,0,88565561,shp-561-54,1,1,88565
872020,561,3,"Detroit",,0,82565561,shp-561-54,1,1,82565
1500020,561,3,"Detroit",,0,82561561,shp-561-54,1,1,82561
867070,561,2,"Detroit",,0,88562561,shp-561-54,1,1,88562
1144020,561,3,"Detroit",,0,82564561,shp-561-54,1,1,82564
1336020,561,3,"Detroit",,0,82565561,shp-561-54,1,1,82565
2010070,561,2,"Detroit",,0,88566561,shp-561-54,1,1,88566
1997020,561,3,"Detroit",,0,82568561,shp-561-54,1,1,82568
2950020,561,3,"Detroit",,0,82566561,shp-561-54,1,1,82566
1385020,561,3,"Detroit",,0,82566561,shp-561-54,1,1,82566
442010,561,1,"Detroit",,0,88564561,shp-561-54,1,1,88564
2244070,561,2,"Detroit",,0,88562561,shp-561-54,1,1,88562
2077020,561,3,"Detroit",,0,82565561,shp-561-54,1,1,82565
3088020,561,3,"Detroit",,0,82564561,shp-561-54,1,1,82564
1998020,561,3,"Detroit",,0,82564561,shp-561-54,1,1,82564
2683010,561,1,"Detroit",,0,88566561,shp-561-54,1,1,88566
2526010,561,1,"Detroit",,0,88565561,shp-561-54,1,1,88565
1193020,561,3,"Detroit",,0,82568561,shp-561-54,1,1,82568
2201070,610,2,"Detroit",,0,86108,shp-610-54,1,1,8610
760070,610,2,"Detroit",,0,86158,shp-610-54,1,1,8615
2809070,610,2,"Detroit",,0,86148,shp-610-54,1,1,8614
1621010,610,1,"Detroit",,0,86138,shp-610-53,1,1,8613
2109020,610,3,"Detroit",,0,86118,shp-610-54,1,1,8611
255020,610,3,"Detroit",,0,86138,shp-610-54,1,1,8613
485010,610,1,"Detroit",,0,86118,shp-610-53,1,1,8611
3204020,610,3,"Detroit",,0,86138,shp-610-54,1,1,8613
278010,610,1,"Detroit",,0,86128,shp-610-53,1,1,8612
3304020,610,3,"Detroit",,0,86118,shp-610-54,1,1,8611
3080070,610,2,"Detroit",,0,86178,shp-610-54,1,1,8617
1614010,610,1,"Detroit",,0,86108,shp-610-53,1,1,8610
2075020,610,3,"Detroit",,0,86138,shp-610-54,1,1,8613
1665020,610,3,"Detroit",,0,86128,shp-610-54,1,1,8612
1651020,610,3,"Detroit",,0,86138,shp-610-54,1,1,8613
871010,610,1,"Detroit",,0,86138,shp-610-53,1,1,8613
2277020,610,3,"Detroit",,0,86118,shp-610-54,1,1,8611
228010,610,1,"Detroit",,0,86138,shp-610-53,1,1,8613
2524020,610,3,"Detroit",,0,86108,shp-610-54,1,1,8610
1135070,610,2,"Detroit",,0,86158,shp-610-54,1,1,8615
606020,610,3,"Detroit",,0,86108,shp-610-54,1,1,8610
1922020,610,3,"Detroit",,0,86138,shp-610-54,1,1,8613
1445010,610,1,"Detroit",,0,86108,shp-610-53,1,1,8610
3444070,610,2,"Detroit",,0,86128,shp-610-54,1,1,8612
2266070,610,2,"Detroit",,0,86108,shp-610-54,1,1,8610
3248070,610,2,"Detroit",,0,86128,shp-610-54,1,1,8612
1309010,610,1,"Detroit",,0,86158,shp-610-53,1,1,8615
2421070,610,2,"Detroit",,0,86138,shp-610-54,1,1,8613
2488020,610,3,"Detroit",,0,86118,shp-610-54,1,1,8611
1705010,610,1,"Detroit",,0,86128,shp-610-53,1,1,8612
1346070,610,2,"Detroit",,0,86118,shp-610-54,1,1,8611
3149020,610,3,"Detroit",,0,86128,shp-610-54,1,1,8612
3482020,610,3,"Detroit",,0,86108,shp-610-54,1,1,8610
3145070,610,2,"Detroit",,0,86178,shp-610-54,1,1,8617
312070,610,2,"Detroit",,0,86168,shp-610-54,1,1,8616
1106020,610,3,"Detroit",,0,86128,shp-610-54,1,1,8612
1818070,610,2,"Detroit",,0,86118,shp-610-54,1,1,8611
1496020,610,3,"Detroit",,0,86128,shp-610-54,1,1,8612
2626070,610,2,"Detroit",,0,86178,shp-610-54,1,1,8617
2456020,610,3,"Detroit",,0,86108,shp-610-54,1,1,8610
3062010,610,1,"Detroit",,0,86148,shp-610-53,1,1,8614
398070,610,2,"Detroit",,0,86168,shp-610-54,1,1,8616
2140070,610,2,"Detroit",,0,86158,shp-610-54,1,1,8615
2785020,610,3,"Detroit",,0,86118,shp-610-54,1,1,8611
743010,610,1,"Detroit",,0,86148,shp-610-53,1,1,8614
3475070,610,2,"Detroit",,0,86148,shp-610-54,1,1,8614
1691070,610,2,"Detroit",,0,86138,shp-610-54,1,1,8613
1397010,610,1,"Mount Clemens",,1,86108,shp-610-04,1,1,8610
1211070,610,2,"Mount Clemens",,1,86168,shp-610-03,1,1,8616
2528010,610,1,"Mount Clemens",,1,86128,shp-610-04,1,1,8612
2428070,610,2,"Mount Clemens",,1,86128,shp-610-03,1,1,8612
3431070,610,2,"Mount Clemens",,1,86158,shp-610-03,1,1,8615
275020,610,3,"Mount Clemens",,1,86138,shp-610-03,1,1,8613
1638070,610,2,"Mount Clemens",,1,86128,shp-610-03,1,1,8612
1148070,610,2,"Mount Clemens",,1,86118,shp-610-03,1,1,8611
1015070,610,2,"Mount Clemens",,1,86168,shp-610-03,1,1,8616
1610010,610,1,"Mount Clemens",,1,86128,shp-610-04,1,1,8612
2049010,610,1,"Mount Clemens",,1,86138,shp-610-04,1,1,8613
2601020,610,3,"Mount Clemens",,1,86138,shp-610-03,1,1,8613
2964070,610,2,"Mount Clemens",,1,86108,shp-610-03,1,1,8610
1719020,610,3,"Mount Clemens",,1,86118,shp-610-03,1,1,8611
3412010,610,1,"Mount Clemens",,1,86128,shp-610-04,1,1,8612
2065020,610,3,"Mount Clemens",,1,86118,shp-610-03,1,1,8611
2865010,610,1,"Mount Clemens",,1,86118,shp-610-04,1,1,8611
2298070,610,2,"Mount Clemens",,1,86148,shp-610-03,1,1,8614
3242020,610,3,"Mount Clemens",,1,86108,shp-610-03,1,1,8610
1301010,610,1,"Mount Clemens",,1,86138,shp-610-04,1,1,8613
1021070,610,2,"Mount Clemens",,1,86148,shp-610-03,1,1,8614
1208020,610,3,"Mount Clemens",,1,86128,shp-610-03,1,1,8612
3090070,610,2,"Mount Clemens",,1,86168,shp-610-03,1,1,8616
672020,610,3,"Mount Clemens",,1,86128,shp-610-03,1,1,8612
1405020,610,3,"Mount Clemens",,1,86108,shp-610-03,1,1,8610
94070,610,2,"Mount Clemens",,1,86108,shp-610-03,1,1,8610
116010,610,1,"Mount Clemens",,1,86148,shp-610-04,1,1,8614
660020,610,3,"Mount Clemens",,1,86118,shp-610-03,1,1,8611
1018010,610,1,"Mount Clemens",,1,86148,shp-610-04,1,1,8614
3097010,610,1,"Mount Clemens",,1,86158,shp-610-04,1,1,8615
1104070,610,2,"Mount Clemens",,1,86178,shp-610-03,1,1,8617
603070,610,2,"Mount Clemens",,1,86148,shp-610-03,1,1,8614
1115020,610,3,"Mount Clemens",,1,86128,shp-610-03,1,1,8612
2634020,610,3,"Mount Clemens",,1,86118,shp-610-03,1,1,8611
1566070,610,2,"Mount Clemens",,1,86158,shp-610-03,1,1,8615
3136070,610,2,"Mount Clemens",,1,86138,shp-610-03,1,1,8613
2667010,610,1,"Mount Clemens",,1,86108,shp-610-04,1,1,8610
1416020,610,3,"Mount Clemens",,1,86128,shp-610-03,1,1,8612
165020,610,3,"Mount Clemens",,1,86138,shp-610-03,1,1,8613
2830020,610,3,"Mount Clemens",,1,86108,shp-610-03,1,1,8610
216070,610,2,"Mount Clemens",,1,86118,shp-610-03,1,1,8611
2858020,610,3,"Mount Clemens",,1,86108,shp-610-03,1,1,8610
300020,610,3,"Mount Clemens",,1,86138,shp-610-03,1,1,8613
307070,610,2,"Mount Clemens",,1,86178,shp-610-03,1,1,8617
2998020,610,3,"Mount Clemens",,1,86128,shp-610-03,1,1,8612
2045020,610,3,"Mount Clemens",,1,86108,shp-610-03,1,1,8610
1431070,610,2,"Mount Clemens",,1,86138,shp-610-03,1,1,8613
2880020,615,3,"Mack / Moross",,0,85548,shp-615-51,1,1,8554
157020,615,3,"Mack / Moross",,0,85558,shp-615-51,1,1,8555
1537020,615,3,"Mack / Moross",,0,85508,shp-615-51,1,1,8550
839020,615,3,"Mack / Moross",,0,85558,shp-615-51,1,1,8555
845020,615,3,"Mack / Moross",,0,85558,shp-615-51,1,1,8555
331020,615,3,"Mack / Moross",,0,85528,shp-615-51,1,1,8552
934020,615,3,"Mack / Moross",,0,85498,shp-615-51,1,1,8549
2288020,615,3,"Mack / Moross",,0,85528,shp-615-51,1,1,8552
924020,615,3,"Mack / Moross",,0,85538,shp-615-51,1,1,8553
2480020,615,3,"Mack / Moross",,0,85538,shp-615-51,1,1,8553
898020,615,3,"Mack / Moross",,0,85518,shp-615-51,1,1,8551
609020,615,3,"Mack / Moross",,0,85518,shp-615-51,1,1,8551
2034020,615,3,"Mack / Moross",,0,85538,shp-615-51,1,1,8553
71020,615,3,"Mack / Moross",,0,85518,shp-615-51,1,1,8551
338020,615,3,"Mack / Moross",,0,85548,shp-615-51,1,1,8554
2396020,615,3,"Macomb Mall",,1,85548,shp-615-01,1,1,8554
2957020,615,3,"Macomb Mall",,1,85558,shp-615-01,1,1,8555
1329020,615,3,"Macomb Mall",,1,85498,shp-615-01,1,1,8549
593020,615,3,"Macomb Mall",,1,85548,shp-615-01,1,1,8554
573020,615,3,"Macomb Mall",,1,85508,shp-615-01,1,1,8550
1393020,615,3,"Macomb Mall",,1,85518,shp-615-01,1,1,8551
195020,615,3,"Macomb Mall",,1,85538,shp-615-01,1,1,8553
2926020,615,3,"Macomb Mall",,1,85528,shp-615-01,1,1,8552
1383020,615,3,"Macomb Mall",,1,85528,shp-615-01,1,1,8552
449020,615,3,"Macomb Mall",,1,85558,shp-615-01,1,1,8555
253020,615,3,"Macomb Mall",,1,85538,shp-615-01,1,1,8553
1912020,615,3,"Macomb Mall",,1,85548,shp-615-01,1,1,8554
688020,615,3,"Macomb Mall",,1,85508,shp-615-01,1,1,8550
1658020,615,3,"Macomb Mall",,1,85518,shp-615-01,1,1,8551
310020,615,3,"Macomb Mall",,1,85538,shp-615-01,1,1,8553
3479020,615,3,"Macomb Mall",,1,85528,shp-615-01,1,1,8552
1357020,620,3,"Detroit",,0,88018,shp-620-51,1,1,8801
2894020,620,3,"Detroit",,0,85148,shp-620-51,1,1,8514
2304020,620,3,"Macomb Mall",,1,88038,shp-620-01,1,1,8803
124020,620,3,"Macomb Mall",,1,87348,shp-620-01,1,1,8734
2686020,635,3,"Detroit",,0,88008,shp-635-51,1,1,8800
1233020,635,3,"Detroit",,0,88018,shp-635-51,1,1,8801
369020,635,3,"Harrison Township",,1,88048,shp-635-01,1,1,8804
3000020,635,3,"Harrison Township",,1,88038,shp-635-01,1,1,8803
453010,710,1,"Evergreen / 10 Mile",,0,87118,shp-710-06,1,1,8711
1399010,710,1,"Evergreen / 10 Mile",,0,27102,shp-710-09,1,1,2710
2823010,710,1,"Evergreen / 10 Mile",,0,27112,shp-710-06,1,1,2711
250010,710,1,"Evergreen / 10 Mile",,0,27112,shp-710-06,1,1,2711
155010,710,1,"Evergreen / 10 Mile",,0,87128,shp-710-06,1,1,8712
2177010,710,1,"Evergreen / 10 Mile",,0,87108,shp-710-09,1,1,8710
417010,710,1,"Evergreen / 10 Mile",,0,27122,shp-710-06,1,1,2712
2696010,710,1,"Evergreen / 10 Mile",,0,87108,shp-710-06,1,1,8710
956010,710,1,"Evergreen / 10 Mile",,0,87108,shp-710-06,1,1,8710
3437010,710,1,"Evergreen / 10 Mile",,0,27122,shp-710-06,1,1,2712
1415010,710,1,"Evergreen / 10 Mile",,0,87118,shp-710-06,1,1,8711
2554010,710,1,"Evergreen / 10 Mile",,0,87118,shp-710-06,1,1,8711
2199010,710,1,"Evergreen / 10 Mile",,0,27112,shp-710-06,1,1,2711
2746010,710,1,"Evergreen / 10 Mile",,0,87128,shp-710-06,1,1,8712
1515010,710,1,"Evergreen / 10 Mile",,0,27122,shp-710-06,1,1,2712
2600070,710,2,"Greenfield Road",,0,87138,shp-710-16,1,1,8713
776070,710,2,"Greenfield Road",,0,27112,shp-710-16,1,1,2711
3046020,710,3,"Mack / Moross",,1,87108,shp-710-52,1,1,8710
847070,710,2,"Mack / Moross",,1,87118,shp-710-52,1,1,8711
2570010,710,1,"Mack / Moross",,1,87128,shp-710-57,1,1,8712
1156020,710,3,"Mack / Moross",,1,87118,shp-710-52,1,1,8711
809070,710,2,"Mack / Moross",,1,87118,shp-710-52,1,1,8711
2426070,710,2,"Mack / Moross",,1,87128,shp-710-52,1,1,8712
1574020,710,3,"Mack / Moross",,1,27122,shp-710-52,1,1,2712
2118020,710,3,"Mack / Moross",,1,87128,shp-710-52,1,1,8712
9020,710,3,"Mack / Moross",,1,27102,shp-710-52,1,1,2710
2760020,710,3,"Mack / Moross",,1,27112,shp-710-52,1,1,2711
2360010,710,1,"Mack / Moross",,1,87108,shp-710-57,1,1,8710
2102070,710,2,"Mack / Moross",,1,87108,shp-710-52,1,1,8710
1103070,710,2,"Mack / Moross",,1,87108,shp-710-54,1,1,8710
2648070,710,2,"Mack / Moross",,1,87118,shp-710-52,1,1,8711
281020,710,3,"Mack / Moross",,1,27102,shp-710-52,1,1,2710
1958020,710,3,"Mack / Moross",,1,27122,shp-710-52,1,1,2712
1020010,710,1,"Mack / Moross",,1,27102,shp-710-57,1,1,2710
