stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
7201,23896,22 Mile & Shelby NE,,42.654992,-83.047298,,,,,,0
7202,23895,Mound & Westfalen,,42.662602,-83.053330,,,,,,0
7203,23894,Mound & 23 Mile SE (Amazon),,42.666716,-83.053385,,,,,,0
7204,23893,23 Mile @ Fisher Park,,42.669348,-83.047130,,,,,,0
7205,23892,23 Mile @ Ford Field,,42.669623,-83.038388,,,,,,0
7206,23891,23 Mile & Van Dyke SW,,42.669456,-83.035106,,,,,,0
7207,23898,23 Mile & Van Dyke NW,,42.669692,-83.034893,,,,,,0
7208,23899,23 Mile & Ford Field,,42.669404,-83.040093,,,,,,0
7209,23900,23 Mile & Fisher Park,,42.669445,-83.048227,,,,,,0
7210,23901,Mound & 23 Mile SW (Amazon),,42.666274,-83.053573,,,,,,0
7211,23902,Mound & Westfalen,,42.661847,-83.053425,,,,,,0
7212,23903,22 Mile & Shelby SE,,42.654774,-83.049194,,,,,,0
7213,23904,22 Mile & Central Park Boulevard,,42.655012,-83.039057,,,,,,0
7214,11141,Northwestern & Rutland,,42.454630,-83.214675,,,,,,0
7215,20097,Merriman & Flynn Drive,,42.245157,-83.347401,,,,,,0
7219,23911,Carlbro,,42.555098,-82.877393,,,,,,0
7220,23882,Amazon Romulus WB,,42.251294,-83.367061,,,,,,0
7221,23883,Amazon Romulus EB,,42.251400,-83.366553,,,,,,0
7222,11688,Lodge Service Drive & North Park Drive,,42.453382,-83.213070,,,,,,0
7227,23913,Alter & Kercheval,,42.380680,-82.943308,,,,,,0
7229,23912,Alter & Jefferson,,42.375220,-82.939668,,,,,,0
7230,23914,Alter & Kercheval,,42.380282,-82.943148,,,,,,0
7231,23949,Randolph & Jefferson NW,,42.330190,-83.042410,,,,,,0
7264,23953,Grand River & 8 Mile SE Corner,,42.441072,-83.318133,,,,,,0
7268,23950,Warren & Anthony Wayne NW,,42.354272,-83.071640,,,,,,0
7269,23951,Warren & Second,,42.355248,-83.068462,,,,,,0
7270,23952,Warren & Cass,,42.356218,-83.065758,,,,,,0
7271,23946,Warren & Cass,,42.356052,-83.067078,,,,,,0
7272,23948,Warren & Gullen Hall,,42.355288,-83.069192,,,,,,0
7273,23947,Warren & Anthony Wayne NW,,42.354462,-83.071815,,,,,,0
7274,18645,Grand River & Waldron,,42.445040,-83.328040,,,,,,0
7275,23822,Larned & Griswold,,42.328895,-83.046255,,,,,,1
7276,23945,Jefferson & Spirit Plaza,,42.329113,-83.044191,,,,,,0
7309,10857,Grand River & Independence Green Apartments,,42.468728,-83.412261,,,,,,0
7311,11036,Perry & Stephen Court,,42.644346,-83.290031,,,,,,0
7314,11318,10 Mile & E Garden Court,,42.477100,-83.039357,,,,,,0
7316,11648,S Washington & Allenhurst,,42.477526,-83.146128,,,,,,0
7317,11698,12 Mile & Bell,,42.501400,-83.271699,,,,,,0
7318,11699,12 Mile & Streamwood,,42.501342,-83.275136,,,,,,0
7319,11857,10 Mile & Guenther,,42.476409,-83.076474,,,,,,0
7322,12367,Harper & Metro Parkway,,42.569058,-82.871742,,,,,,0
7323,1252,Leave R. Oak Meijer,,42.538279,-83.180108,,,,,,0
7328,13987,Woodward & Erskine,,42.345468,-83.056480,,,,,,0
7332,14255,Mack & John R,,42.348261,-83.056499,,,,,,0
7340,18644,Grand River @ Botsford Drive,,42.443845,-83.325000,,,,,,0
7341,18999,Mack @ Lennon,,42.441516,-82.907545,,,,,,0
7343,19755,11 Mile @ Park Court.,,42.490724,-83.091205,,,,,,0
7344,20212,Hillview,,42.509653,-82.939963,,,,,,0
7350,21362,E. Maple @ Austin,,42.549125,-83.115561,,,,,,0
7351,21390,W. Maple @ Glenway,,42.543560,-83.337461,,,,,,0
7353,21398,Orchard Lake @ Maple Nearside,,42.541013,-83.360495,,,,,,0
7357,22172,Woodward & 11 Mile,,42.489464,-83.158997,,,,,,0
7359,22295,7 Mile & Grandview,,42.428651,-83.285467,,,,,,0
7370,23064,E Jefferson @ Lakecrest,,42.485686,-82.888976,,,,,,0
7371,23067,E Jefferson @ Masonic,,42.527246,-82.874045,,,,,,0
7378,23304,First and Michigan,,42.331909,-83.054282,,,,,,0
7379,23386,10 Mile & Ford,,42.479673,-82.955609,,,,,,0
7381,23511,Van Dyke & Hall,,42.625505,-83.032382,,,,,,0
7384,23660,Griswold & Lafayette,,42.331347,-83.047993,,,,,,0
7385,23664,Telegraph & Cherry Hill,,42.312587,-83.272135,,,,,,0
7389,23767,Mack & Moross Nearside,,42.417872,-82.910763,,,,,,0
7390,23811,9 Mile & Evergreen SW,,42.458235,-83.240662,,,,,,0
7399,9703,Harper & Vernier,,42.446033,-82.916641,,,,,,0
7475,23956,Town Center Drive & Civic Center Drive. NB,,42.562968,-83.154238,,,,,,0
7476,23957,Civic Center Drive & Town Center Drive SB,,42.563416,-83.154017,,,,,,0
7477,23959,Do & Co,,42.235195,-83.342667,,,,,,0
7478,23960,Merriman & Ecorse Northwest Corner,,42.253508,-83.347977,,,,,,0
7479,23961,Merriman & Ecorse NE Corner,,42.253472,-83.347635,,,,,,0
7481,23958,Oakland Pte Dorsey School,,42.643366,-83.324388,,,,,,0
7482,11137,Lodge Service @ Northland Drive,,42.447158,-83.205408,,,,,,0
7483,23967,15 Mile & Van Dyke NE,,42.551294,-83.026624,,,,,,0
7484,23968,15 Mile @ Sterling Heights High School,,42.552000,-82.996475,,,,,,0
7494,12196,Van Dyke @ Superior,,42.471915,-83.026896,,,,,,0
7495,23818,12 Mile & John R SW,,42.504645,-83.107222,,,,,,0
7509,24095,13 Mile & Hoover NW,,42.521670,-83.008846,,,,,,0
7510,24096,13 Mile & Campbell NE,,42.521437,-83.014713,,,,,,0
7512,24098,Old 13 Mile & Longview NW,,42.521465,-83.022392,,,,,,0
7513,24099,Old 13 Mile @ Lowe's,,42.521293,-83.027377,,,,,,0
7514,24100,Old 13 Mile & Van Dyke,,42.521078,-83.027500,,,,,,0
7515,24101,Old 13 Mile & Georgetown,,42.521127,-83.023752,,,,,,0
7516,24102,13 Mile & Lorraine,,42.521128,-83.017837,,,,,,0
7517,24103,13 Mile & Campbell,,42.521221,-83.014126,,,,,,0
7518,24104,13 Mile & Hoover SW,,42.521321,-83.008676,,,,,,0
7519,24107,Oakwood @ Beech,,42.302719,-83.239589,,,,,,0
7520,24108,Oakwood & Michigan Nearside,,42.306286,-83.242631,,,,,,0
7521,24109,Oakwood & Michigan SW,,42.305964,-83.242631,,,,,,0
7522,24110,Oakwood & Park,,42.304105,-83.241629,,,,,,0
7524,24113,Harper & Vernier,,42.446322,-82.917741,,,,,,0
7525,24114,Royal Oak Transit Sherman Leave,,42.487652,-83.146708,,,,,,0
7530,11373,Grand River @ McNichols,,42.414510,-83.252296,,,,,,0
7531,13081,Gd River @ Shiawassee,,42.422828,-83.272755,,,,,,0
7532,15840,Gd River @ Lahser,,42.416814,-83.258046,,,,,,0
7533,16664,Gd River @ Riverview,,42.423913,-83.275494,,,,,,0
7534,16668,Gd River @ Grayfield,,42.421822,-83.270223,,,,,,0
7535,16670,Gd River @ Beaverland,,42.419846,-83.265590,,,,,,0
7536,16672,Gd River @ McIntyre NE,,42.419111,-83.263872,,,,,,0
7537,16674,Gd River @ Cooley,,42.418095,-83.261234,,,,,,0
7538,16675,Gd River @ Burgess,,42.415736,-83.255332,,,,,,0
7539,22450,Baldwin & Walton,,42.677708,-83.300572,,,,,,0
7540,24169,Featherstone & MLK EB,,42.647886,-83.270482,,,,,,0
7541,24170,Featherstone @ Kenilworth EB,,42.648775,-83.263478,,,,,,0
7542,24171,Amazon Pontiac SB,,42.647969,-83.253640,,,,,,0
7543,24196,Old Redford Meijer,,42.413716,-83.251251,,,,,,0
7544,24210,Featherstone & Kenilworth WB,,42.648945,-83.263772,,,,,,0
7547,24159,Oakland County Farmers Market EB,,42.652916,-83.334581,,,,,,0
7550,24162,Pontiac Police EB,,42.637496,-83.287547,,,,,,0
7551,24163,Pike & Paddock EB,,42.637786,-83.282064,,,,,,0
7552,24164,Pike & Shirley EB Nearside,,42.637888,-83.277513,,,,,,0
7556,24168,MLK & Benson NB Nearside,,42.642071,-83.269151,,,,,,0
7563,24190,Telegraph @ 12 Mile Meijer,,42.500899,-83.284787,,,,,,0
7564,24191,Northline & Telegraph SW,,42.211905,-83.267991,,,,,,0
7565,24192,Northline & Kennedy SE,,42.212132,-83.260286,,,,,,0
7566,24193,Northline & Robert SE,,42.212312,-83.257921,,,,,,0
7567,24194,Franklin & Beck NE,,42.495019,-83.301466,,,,,,0
7568,24195,Franklin & Northwestern Highway SW,,42.498067,-83.304654,,,,,,0
7569,24199,University & Cross Creek Parkway EB,,42.669921,-83.231895,,,,,,0
7570,24200,University & Seyburn EB,,42.672321,-83.223538,,,,,,0
7571,24201,University & Seyburn WB,,42.672795,-83.224152,,,,,,0
7572,24202,University & Cross Creek Parkway WB,,42.670001,-83.233110,,,,,,0
7580,24211,MLK & Featherstone SB,,42.647635,-83.270777,,,,,,0
7581,24212,MLK @ Benson SB,,42.642205,-83.269299,,,,,,0
7584,24215,Pike & Sanford WB,,42.638059,-83.275404,,,,,,0
7585,24216,Pike & Shirley WB,,42.638031,-83.277624,,,,,,0
7586,24217,Pike & Paddock WB,,42.637911,-83.282788,,,,,,0
7587,24218,Pontiac Police WB,,42.637666,-83.287621,,,,,,0
7590,24221,Oakland County Farmers Market WB,,42.653415,-83.334393,,,,,,0
7607,11379,Grand River @ McNichols SE,,42.414227,-83.252250,,,,,,0
7608,11401,Grand River @ Telegraph,,42.423877,-83.276739,,,,,,0
7609,16665,Gd River @ Short,,42.423528,-83.275710,,,,,,0
7610,16667,Gd River @ Grand Lawn Cemetery,,42.421614,-83.270890,,,,,,0
7611,16669,Gd River @ Marlene,,42.419816,-83.266147,,,,,,0
7612,1721,Baldwin & Montcalm,,42.656371,-83.299743,,,,,,0
7613,22285,Grand River & Lahser,,42.416297,-83.257229,,,,,,0
7614,24154,Lahser & Hillview,,42.511459,-83.262711,,,,,,0
7615,24155,Lahser @ Laurel Woods Apartments,,42.503721,-83.262410,,,,,,0
7616,24156,Lahser & 12 Mile,,42.502353,-83.261968,,,,,,0
7617,24157,Lahser @ Our Lady of Albanians,,42.504079,-83.261969,,,,,,0
7618,24158,Lahser & Riverview,,42.511173,-83.262331,,,,,,0
7619,24197,Grand River & Northrop,,42.418092,-83.261755,,,,,,0
7620,24198,Grand River & McNichols SW,,42.415305,-83.254685,,,,,,0
7622,24152,Do & Co,,42.235245,-83.342474,,,,,,0
7627,11910,Warren & Yale Nearside (Target),,42.338725,-83.390434,,,,,,0
7628,21948,Wayne @ Stacy,,42.328337,-83.387906,,,,,,0
7629,21949,Wayne @ Hunter,,42.331860,-83.386321,,,,,,0
7630,21951,Wayne @ Blackfoot,,42.336754,-83.384708,,,,,,0
7631,22742,Wayne & Ford,,42.324898,-83.389054,,,,,,0
7633,24241,Pike & Edith WB,,42.638240,-83.272239,,,,,,0
7634,24242,Northline & Pardee NW,,42.212439,-83.254873,,,,,,0
7635,24243,Warren & Wayne,,42.338971,-83.385477,,,,,,0
7636,24244,Warren @ Yale,,42.338866,-83.389764,,,,,,0
7637,24245,Nankin Boulevard & Warren,,42.339030,-83.393966,,,,,,0
7638,24246,Nankin Boulevard & Central City,,42.341498,-83.394303,,,,,,0
7639,24247,Warren @ Nankin Boulevard,,42.338726,-83.393648,,,,,,0
7640,24248,Berg @ McCall,,42.475552,-83.279273,,,,,,0
7641,24249,Berg & Civic Center Drive,,42.478862,-83.279497,,,,,,0
7642,24250,Berg & 10 Mile,,42.472377,-83.278975,,,,,,0
7643,24251,Berg & McCall,,42.475615,-83.279028,,,,,,0
7644,24252,Corewell Beaumont Troy Hospital,,42.618176,-83.090407,,,,,,0
7645,24253,University & Featherstone,,42.647446,-83.273493,,,,,,0
7646,24260,Dequindre & Big Beaver NE,,42.564397,-83.088714,,,,,,0
7647,24261,Dequindre & Denise,,42.568226,-83.088830,,,,,,0
7648,24262,Dequindre & Logan,,42.572780,-83.089031,,,,,,0
7649,24263,Dequindre & 17 Mile SE,,42.577656,-83.089207,,,,,,0
7650,24264,Dequindre & 17 Mile NE,,42.579454,-83.089303,,,,,,0
7651,24265,Dequindre & First Church,,42.581521,-83.089324,,,,,,0
7652,24266,Dequindre & Avalon,,42.586558,-83.089623,,,,,,0
7653,24267,Dequindre & 18 Mile SE,,42.592257,-83.089700,,,,,,0
7654,24268,Dequindre & 18 Mile NE,,42.594162,-83.089831,,,,,,0
7655,24269,Dequindre & Edgestone,,42.598842,-83.089959,,,,,,0
7656,24270,Dequindre & Forest Mead,,42.604559,-83.090490,,,,,,0
7657,24271,Dequindre & 19 Mile,,42.607851,-83.090632,,,,,,0
7658,24272,Dequindre @ Chippewa,,42.611797,-83.090773,,,,,,0
7659,24273,Dequindre & Beaumont NB,,42.616485,-83.090937,,,,,,0
7660,24274,Dequindre & Beaumont,,42.616467,-83.091170,,,,,,0
7661,24275,Dequindre & Chippewa,,42.611354,-83.091282,,,,,,0
7662,24276,Dequindre & 19 Mile,,42.607324,-83.090755,,,,,,0
7663,24277,Dequindre & Korean United Methodist Church,,42.604335,-83.090637,,,,,,0
7664,24278,Dequindre @ Edgestone,,42.598618,-83.090327,,,,,,0
7665,24279,Dequindre & 18 Mile NW,,42.594091,-83.090199,,,,,,0
7666,24280,Dequindre & 18 Mile SW,,42.592356,-83.090202,,,,,,0
7667,24281,Dequindre & Hill Drive,,42.587005,-83.089757,,,,,,0
7668,24282,Deqeuindre @ First Church,,42.581500,-83.089865,,,,,,0
7669,24283,Dequindre & 17 Mile NW,,42.579436,-83.089487,,,,,,0
7670,24284,Dequindre & 17 Mile SW,,42.577772,-83.089403,,,,,,0
7671,24285,Dequindre & Sienna Drive,,42.572467,-83.089252,,,,,,0
7672,24286,Dequindre & Denise,,42.568191,-83.089161,,,,,,0
7673,24287,Dequindre & Big Beaver NW,,42.565659,-83.088957,,,,,,0
7677,11913,Warren & Garden Nearside,,42.340218,-83.326487,,,,,,0
7678,20699,Dix Toledo & Northline,,42.214028,-83.193639,,,,,,0
7679,21956,Warren & Inkster,,42.340714,-83.312749,,,,,,0
7680,21957,Warren & Cavell,,42.340623,-83.315003,,,,,,0
7681,21958,Warren & Deering,,42.340534,-83.317147,,,,,,0
7682,21959,Warren & Gilman,,42.340424,-83.319814,,,,,,0
7683,22798,Southfield & Luana,,42.262755,-83.219019,,,,,,0
7684,22799,Southfield & King,,42.261624,-83.215590,,,,,,0
7685,22818,Southfield & Enterprise Drive,,42.261999,-83.215248,,,,,,0
7686,22819,Southfield @ Townplace Marriott,,42.263447,-83.219238,,,,,,0
7687,23246,Warren & Wilderness Pk,,42.337451,-83.403074,,,,,,0
7688,23733,Groesbeck & 15 Mile,,42.554429,-82.923259,,,,,,0
7689,23746,Groesbeck & 15 Mile,,42.554055,-82.924192,,,,,,0
7690,23817,Ecorse & Merriman SE,,42.252775,-83.347137,,,,,,0
7691,24124,Lincoln Park Community Center,,42.233126,-83.194544,,,,,,0
7692,24125,Dix & Champaign,,42.247326,-83.195214,,,,,,0
7693,24126,Dix & McLain,,42.249597,-83.195031,,,,,,0
7694,24127,Dix & Garfield,,42.252423,-83.194604,,,,,,0
7695,24128,Southfield & Allen,,42.259434,-83.206402,,,,,,0
7696,24129,Southfield & Quandt,,42.260390,-83.209635,,,,,,0
7698,24178,Middlebelt & Warren,,42.340004,-83.331564,,,,,,0
7699,24179,Middlebelt & Bridge,,42.337285,-83.331583,,,,,,0
7700,24180,Middlebelt & Dover,,42.334665,-83.331456,,,,,,0
7701,24181,Middlebelt & Maplewood,,42.332742,-83.331379,,,,,,0
7702,24182,Middlebelt & Elmwood,,42.330739,-83.331314,,,,,,0
7703,24296,Middlebelt & Beechwood,,42.327152,-83.331332,,,,,,0
7704,24297,Ecorse & Merriman,,42.252971,-83.348220,,,,,,0
7705,24298,Ecorse & Niagara Nearside,,42.252776,-83.353953,,,,,,0
7706,24299,Ecorse & Henry Ruff Nearside,,42.252638,-83.361776,,,,,,0
7707,24300,Smith & Vining,,42.245115,-83.366000,,,,,,0
7708,24301,Smith @ Hampton Inn,,42.245331,-83.350606,,,,,,0
7709,24302,Smith & Merriman,,42.245692,-83.348253,,,,,,0
7710,24303,Smith @ Hampton Inn,,42.245635,-83.350583,,,,,,0
7711,24304,Vining & Smith,,42.245786,-83.366258,,,,,,0
7712,24305,Ecorse @ Henry Ruff,,42.252483,-83.360875,,,,,,0
7713,24306,Ecorse @ Niagara,,42.252679,-83.352378,,,,,,0
7714,24307,Newburgh & Cherry Hill,,42.310211,-83.407865,,,,,,0
7715,24308,Newburgh & Ravencrest Lane,,42.314977,-83.408197,,,,,,0
7717,24310,Central City Parkway & Ford,,42.324427,-83.398993,,,,,,0
7718,24311,Central City Parkway & Elmwood,,42.329819,-83.399204,,,,,,0
7719,24312,Central City Parkway @ Strip Mall,,42.335703,-83.400076,,,,,,0
7720,24313,Central City Parkway & Strip Mall,,42.336176,-83.400420,,,,,,0
7721,24314,Central City Parkway & Library,,42.329058,-83.399678,,,,,,0
7724,24317,Newburgh & Barkridge Circle,,42.315701,-83.408456,,,,,,0
7726,24320,Clinton Twp Meijer,,42.594996,-82.900909,,,,,,0
7728,24335,9 Mile & West River Shopping Center,,42.456086,-83.343228,,,,,,0
7729,24336,9 Mile & Haynes,,42.455730,-83.349320,,,,,,0
7730,24337,9 Mile & Grand River,,42.455046,-83.352915,,,,,,0
7731,24338,9 Mile & Haynes,,42.455650,-83.349051,,,,,,0
7732,24340,Northline & Pardee,,42.212270,-83.253654,,,,,,0
7733,24341,Fort & King,,42.156226,-83.188067,,,,,,0
7734,24342,Fort @ Greentrees,,42.162807,-83.188322,,,,,,0
7748,24356,Southfield & Roosevelt,,42.260201,-83.210794,,,,,,0
7749,24357,Dix & Southfield,,42.254721,-83.193616,,,,,,0
7750,24358,Dix & White,,42.252906,-83.194494,,,,,,0
7751,24359,Dix & Mill,,42.250062,-83.195214,,,,,,0
7752,24360,Dix & Champaign,,42.246950,-83.195495,,,,,,0
7755,22851,Groesbeck & Martin,,42.501629,-82.963368,,,,,,0
7756,22853,Groesbeck & Common,,42.516664,-82.952101,,,,,,0
7758,23728,Groesbeck & 12 Mile NE,,42.509455,-82.957416,,,,,,0
7759,23734,Groesbeck & Harrington NE Corner,,42.588067,-82.902973,,,,,,0
7760,23745,Groesbeck & Masonic,,42.531537,-82.941024,,,,,,0
7761,23747,Groesbeck & Harrington,,42.587675,-82.903477,,,,,,0
7762,24318,Groesbeck & 9 Mile,,42.463884,-82.991517,,,,,,0
7763,24322,Groesbeck & 8 Mile,,42.449303,-83.002376,,,,,,0
7764,24323,8 Mile & Groesbeck,,42.449241,-83.002804,,,,,,0
7765,24324,Groesbeck & Edom,,42.452626,-82.999883,,,,,,0
7766,24325,Groesbeck @ Edom,,42.452403,-83.000214,,,,,,0
7767,24326,Groesbeck & Toepfer,,42.456495,-82.997033,,,,,,0
7768,24327,Groesbeck & Toepfer,,42.456254,-82.997352,,,,,,0
7769,24328,Groesbeck & Fisk,,42.460212,-82.994281,,,,,,0
7770,24329,Groesbeck @ Fisk,,42.460016,-82.994600,,,,,,0
7771,24330,Groesbeck & 9 Mile,,42.463679,-82.991824,,,,,,0
7772,24331,Groesbeck & Tri-County Trucks,,42.466761,-82.989172,,,,,,0
7773,24332,Groesbeck & Tri-County Trucks,,42.466985,-82.989599,,,,,,0
7774,24333,Schoenherr & Groesbeck,,42.471363,-82.986319,,,,,,0
7775,24334,Groesbeck & Schoenherr,,42.470594,-82.986933,,,,,,0
7776,24339,Hoover & 10 Mile NB,,42.478111,-83.006076,,,,,,0
7777,24361,8 Mile @ 11000,,42.448310,-83.014465,,,,,,0
7778,24362,8 Mile @ 11400,,42.448567,-83.007137,,,,,,0
7780,24364,Hoover & Frazho,,42.484963,-83.006106,,,,,,0
7781,24365,Hoover & Herbert,,42.487700,-83.006319,,,,,,0
7782,24366,Hoover & Bloomfield SE,,42.490679,-83.006384,,,,,,0
7783,24367,11 Mile & Hoover,,42.491618,-83.005953,,,,,,0
7784,24368,11 Mile & Wagner,,42.491736,-83.001008,,,,,,0
7785,24369,11 Mile & Fairfield,,42.491876,-82.993564,,,,,,0
7786,24370,11 Mile & Schoenherr,,42.492152,-82.986659,,,,,,0
7790,24374,Groesbeck @ American Granite,,42.504658,-82.960995,,,,,,0
7791,24375,Groesbeck & Cole SE,,42.507936,-82.958609,,,,,,0
7792,24376,Groesbeck & Eastland,,42.513234,-82.954611,,,,,,0
7793,24377,Groesbeck & Garfield,,42.520925,-82.948877,,,,,,0
7794,24378,Groesbeck & 13 Mile,,42.524292,-82.946232,,,,,,0
7795,24379,Groesbeck & Utica,,42.526052,-82.944915,,,,,,0
7796,24380,Groesbeck & Lamont,,42.529196,-82.942613,,,,,,0
7797,24381,Masonic & Groesbeck,,42.531652,-82.940460,,,,,,0
7799,24383,Masonic & Kelly,,42.531923,-82.928554,,,,,,0
7800,24384,Masonic & Cristina,,42.532005,-82.924977,,,,,,0
7801,24385,Masonic & Jerome,,42.532181,-82.919023,,,,,,0
7802,24386,Masonic & Gratiot,,42.532174,-82.915986,,,,,,0
7803,24387,Masonic & Gratiot NW,,42.532368,-82.914576,,,,,,0
7810,24394,Groesbeck & Kelly,,42.546355,-82.929649,,,,,,0
7811,24395,Groesbeck & Clinton Plaza Drive,,42.549249,-82.927457,,,,,,0
7812,24396,Groesbeck @ 34800 Groesbeck Highway,,42.552206,-82.925241,,,,,,0
7813,24397,Groesbeck @ Dollar General,,42.557252,-82.921288,,,,,,0
7814,24398,Groesbeck @ 35780 Groesbeck Highway,,42.560574,-82.918799,,,,,,0
7815,24399,Groesbeck & Carlier,,42.563924,-82.916310,,,,,,0
7816,24400,Groesbeck & Kerry,,42.566746,-82.914081,,,,,,0
7817,24401,Metropolitan Parkway,,42.570470,-82.911283,,,,,,0
7818,24402,Groesbeck & Melborn SE,,42.572891,-82.909435,,,,,,0
7819,24403,Groesbeck & Wendell,,42.575356,-82.907562,,,,,,0
7820,24404,Groesbeck @ Bail Bonds,,42.583682,-82.902281,,,,,,0
7821,24405,Groesbeck & Malow,,42.592830,-82.900648,,,,,,0
7822,24406,38283 Groesbeck Highway,,42.583414,-82.902380,,,,,,0
7823,24407,Clinton Township Police,,42.580643,-82.903716,,,,,,0
7824,24408,Groesbeck @ Wendell,,42.575347,-82.907819,,,,,,0
7825,24409,Groesbeck & Weybridge,,42.573088,-82.909569,,,,,,0
7826,24410,Groesbeck & Metro Parkway NW,,42.570677,-82.911466,,,,,,0
7827,24411,Groesbeck & Metro Parkway SW,,42.568854,-82.912712,,,,,,0
7828,24412,Kerry,,42.566666,-82.914338,,,,,,0
7829,24413,Groesbeck @ Carlier,,42.563540,-82.916741,,,,,,0
7830,24414,35507 Groesbeck Highway,,42.558476,-82.920547,,,,,,0
7831,24415,Groesbeck @ Clinton Plaza Drive,,42.549527,-82.927542,,,,,,0
7838,24422,Masonic & Kelly,,42.531988,-82.929595,,,,,,0
7839,24423,Masonic @ Slumber Lane,,42.531939,-82.931738,,,,,,0
7840,24424,Groesbeck @ Lamont,,42.529018,-82.942956,,,,,,0
7841,24425,Groesbeck & Utica,,42.525642,-82.945455,,,,,,0
7842,24426,Groesbeck & 13 Mile,,42.523989,-82.946698,,,,,,0
7843,24427,Groesbeck @ Garfield,,42.520863,-82.949061,,,,,,0
7844,24428,Groesbeck & Common,,42.516343,-82.952542,,,,,,0
7845,24429,Groesbeck @ Eastland,,42.512912,-82.955089,,,,,,0
7846,24430,Groesbeck & 12 Mile,,42.508937,-82.958005,,,,,,0
7847,24431,Groesbeck @ Cole,,42.508088,-82.958620,,,,,,0
7848,24432,Groesbeck @ Tim Hortons,,42.505123,-82.960859,,,,,,0
7853,24437,11 Mile & Bunert,,42.493827,-82.977742,,,,,,0
7854,24438,11 Mile & Schoenherr,,42.493092,-82.987403,,,,,,0
7855,24439,11 Mile & Fairfield,,42.492951,-82.994186,,,,,,0
7856,24440,11 Mile & Wagner,,42.492765,-83.001396,,,,,,0
7857,24441,Hoover & 11 Mile,,42.491315,-83.006689,,,,,,0
7858,24442,Hoover @ Herbert,,42.487450,-83.006663,,,,,,0
7859,24443,Hoover @ Frazho,,42.484838,-83.006498,,,,,,0
7860,24444,Hoover & Engleman,,42.481341,-83.006398,,,,,,0
7861,24445,8 Mile & Hoover,,42.449042,-83.007331,,,,,,0
7862,24446,11177 E 8 Mile,,42.448766,-83.014586,,,,,,0
7863,24291,Fort & Barberry,,42.190069,-83.181943,,,,,,0
7864,24292,Fort & Barberry,,42.189488,-83.182077,,,,,,0
7865,24293,Fort & Quarry SE,,42.190963,-83.180151,,,,,,0
7866,24294,Fort & Orchard,,42.194441,-83.179785,,,,,,0
7867,24295,Fort & Pine,,42.197338,-83.179845,,,,,,0
7872,16671,Beaverland,,42.419345,-83.265073,,,,,,0
7885,23835,Coolidge & Woodward Farside,,42.515779,-83.186797,,,,,,0
7886,23836,Coolidge & Woodward Nearside,,42.515741,-83.186339,,,,,,0
7887,24464,Hilton & Silman,,42.451879,-83.122584,,,,,,0
7888,24465,Hilton & Marshall,,42.454321,-83.122679,,,,,,0
7889,24466,Hilton & University,,42.456102,-83.122748,,,,,,0
7890,24467,Hilton & 9 Mile,,42.461261,-83.122920,,,,,,0
7891,24468,Hilton & E. Cambourne,,42.463740,-83.123072,,,,,,0
7892,24469,Hilton & Woodward Heights,,42.468572,-83.123278,,,,,,0
7893,24470,Hilton & Shevlin,,42.473007,-83.123528,,,,,,0
7894,24471,Hilton & 10 Mile,,42.475082,-83.123635,,,,,,0
7895,24472,Campbell & Lincoln,,42.483115,-83.123982,,,,,,0
7896,24473,Campbell & 11 Mile,,42.489896,-83.124526,,,,,,0
7897,24474,Campbell & Lincoln,,42.482811,-83.124154,,,,,,0
7898,24475,Hilton & 10 Mile,,42.475539,-83.123868,,,,,,0
7899,24476,Hilton & Shevlin,,42.472900,-83.123723,,,,,,0
7900,24477,Hilton & Woodward Heights,,42.468177,-83.123496,,,,,,0
7901,24481,Hilton & E. Cambourne,,42.463552,-83.123244,,,,,,0
7902,24482,Hilton & 9 Mile,,42.460440,-83.123108,,,,,,0
7903,24483,Hilton & University,,42.455831,-83.122928,,,,,,0
7904,24484,Hilton & Marshall,,42.453874,-83.122826,,,,,,0
7905,24485,Hilton & Silman,,42.451351,-83.122755,,,,,,0
7906,24486,Hilton & E. Webster,,42.449383,-83.122684,,,,,,0
7907,24487,Hilton & E. Chesterfield,,42.447880,-83.122600,,,,,,0
7911,24505,Greenfield @ 21210,,42.449163,-83.200541,,,,,,0
7912,24506,Greenfield @ Greenfield Plaza,,42.452902,-83.200676,,,,,,0
7921,11259,Warren @ Central City Parkway,,42.338536,-83.399546,,,,,,0
7922,21912,Warren @ Nankin Boulevard,,42.338849,-83.394524,,,,,,0
7923,24256,Ford & Central City Pky,,42.324317,-83.400300,,,,,,0
7924,24489,Newburgh & Marquette,,42.317526,-83.408315,,,,,,0
7925,24490,Newburgh @ Willow Lane,,42.319922,-83.408383,,,,,,0
7926,24491,Ford & Newburgh,,42.323965,-83.408017,,,,,,0
7927,24492,Ford @ Westland Police Department,,42.323972,-83.403523,,,,,,0
7928,24493,Ford & Dowling,,42.324195,-83.404195,,,,,,0
7929,24494,Newburgh & Ford,,42.323410,-83.408662,,,,,,0
7930,24495,Newburgh & Willow Lane,,42.319663,-83.408553,,,,,,0
7931,24511,Concord & 14 Mile,,42.533436,-83.113345,,,,,,0
7932,24513,Whitcomb & John R,,42.527492,-83.107853,,,,,,0
7933,24514,Concord & 14 Mile,,42.532201,-83.113029,,,,,,0
